book_id,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count
538845,"Henryk Sienkiewicz, W.S. Kuniczak",1895.0,Quo vadis?,Quo Vadis,eng,4.13,0.006086612960835775
539282,August Wilson,1986.0,Fences (The Century Cycle #6),Fences (The Century Cycle #6),eng,3.84,0.004904751089558242
539904,Cornelius Ryan,1974.0,A Bridge Too Far,A Bridge Too Far,eng,4.24,0.005238040076440255
540020,Frederick Forsyth,1971.0,The Day of the Jackal,The Day of the Jackal,eng,4.25,0.01312631657201601
541024,Theodore Sturgeon,1953.0,More Than Human,More Than Human,eng,3.98,0.004640340350798654
541920,Rick Atkinson,2002.0,"An Army at Dawn: The War in Africa, 1942-1943","An Army at Dawn: The War in North Africa, 1942-1943 (World War II Liberation Trilogy, #1)",eng,4.25,0.004721346175297194
542389,Antony Beevor,1998.0,"Stalingrad: The Fateful Siege, 1942–1943","Stalingrad: The Fateful Siege, 1942–1943",eng,4.29,0.006160980537696925
542414,Anthony Horowitz,2004.0,Scorpia,"Scorpia (Alex Rider, #5)",eng,4.16,0.009416416648801393
542752,Andrew Clements,2002.0,Things Not Seen,"Things Not Seen (Things, #1)",en-GB,3.88,0.006564266279008666
543103,Evan Wright,2004.0,Generation Kill,"Generation Kill: Devil Dogs, Iceman, Captain America, and the New Face of American War",en-US,4.25,0.00484072813226275
543339,Michael Blake,1988.0,Dances with Wolves,"Dances with Wolves (Dances with Wolves, #1)",eng,4.19,0.006195563415236085
543873,Lloyd Jones,2006.0,Mister Pip,Mister Pip,eng,3.66,0.004835959655741138
544257,Rachel Caine,2007.0,Midnight Alley,"Midnight Alley (The Morganville Vampires, #3)",eng,4.11,0.009923270283040941
544424,Simone Elkeles,2007.0,Leaving Paradise,"Leaving Paradise (Leaving Paradise, #1)",eng,4.02,0.008653215972396456
544891,Alex Flinn,2007.0,"Beastly (Beastly, #1, Kendra Chronicles, #1)","Beastly (Beastly, #1; Kendra Chronicles, #1)",eng,3.84,0.017347593753432283
545425,Safiy al-Rahman al-Mubarakfuri,1979.0, الرحيق المختوم: بحث في السيرة النبوية على صاحبها أفضل الصلاة والسلام ,الرحيق المختوم,ara,4.57,0.0046023548410004346
545951,Willa Cather,1927.0,Death Comes for the Archbishop,Death Comes for the Archbishop,eng,3.88,0.006543603906899729
546018,Alex Haley,1976.0,Roots,Roots: The Saga of an American Family,en-US,4.42,0.015448037661359057
547094,Richard Matheson,1954.0,I Am Legend and Other Stories,I Am Legend and Other Stories,eng,3.99,0.014078511944101308
550454,Gary Jennings,1980.0,Aztec,"Aztec (Aztec, #1)",en-US,4.19,0.004992120195154055
550720,Sarah Waters,2006.0,The Night Watch,The Night Watch,en-US,3.67,0.005261351791561304
550844,"Stephen King, Bernie Wrightson",1983.0,Cycle of the Werewolf,Cycle of the Werewolf,eng,3.62,0.007885351892664082
550940,Clive Cussler,2007.0,The Chase,"The Chase (Isaac Bell, #1)",en-US,3.92,0.0046972765358497676
551536,Chris d'Lacey,2005.0,Fire Star,"Fire Star (The Last Dragon Chronicles, #3)",eng,3.91,0.005222505148641991
551876,"Arlene Mosel, Blair Lent",1968.0,Tikki Tikki Tembo,Tikki Tikki Tembo,en-CA,4.21,0.010266390336856484
552887,James Patterson,2007.0,Double Cross,"Double Cross (Alex Cross, #13)",eng,3.99,0.00828194743922284
552894,"James Patterson, Maxine Paetro",2008.0,7th Heaven,"7th Heaven (Women's Murder Club, #7)",eng,4.06,0.008788941130148447
552987,Orson Scott Card,2007.0,"A War of Gifts (The Ender Quintet, #1.5)","A War of Gifts (Ender's Saga, #1.1)",en-US,3.66,0.0048330548013502134
555500,"Dave Barry, Ridley Pearson, Greg Call",2007.0,Peter and the Secret of Rundoon,"Peter and the Secret of Rundoon (Peter and the Starcatchers, #3)",en-US,4.16,0.006103728713527513
556136,Gary D. Schmidt,2007.0,The Wednesday Wars,The Wednesday Wars,eng,4.06,0.007339004470443859
556511,Eric Carle,1984.0,The Very Busy Spider ,The Very Busy Spider,en-US,4.19,0.007954254089242552
556602,Tatiana de Rosnay,2007.0,Elle s'appelait Sarah,Sarah's Key,eng,4.14,0.025036600840171647
559889,Clive Cussler,1985.0,"Flood Tide (Dirk Pitt, #14)","Flood Tide (Dirk Pitt, #14)",eng,3.88,0.004903932949254041
561403,Cecily von Ziegesar,2005.0,"The It Girl (It Girl, Book 1)","The It Girl (It Girl, #1)",eng,3.66,0.0048920545391993924
561456,Rick Riordan,2007.0,The Titan's Curse,"The Titan's Curse (Percy Jackson and the Olympians, #3)",eng,4.33,0.029935167383810704
561909,"Corrie ten Boom, John Sherrill, Elizabeth Sherrill",1971.0,The Hiding Place,The Hiding Place: The Triumphant True Story of Corrie Ten Boom,en-US,4.42,0.018542761323008975
562763,Mélanie Watt,2006.0,Scaredy Squirrel,Scaredy Squirrel (Scaredy Squirrel),eng,4.25,0.004832016930141615
562930,Jenny O'Connell,2007.0,The Book of Luke,The Book of Luke,en-US,3.73,0.005032346793491734
563458,V.C. Andrews,1984.0,"Fallen Hearts (Casteel, #3)","Fallen Hearts (Casteel, #3)",eng,3.89,0.004997743310842221
567678,Iain Banks,1984.0,The Wasp Factory,The Wasp Factory,en-US,3.85,0.009625239239449412
567704,Clive Barker,1991.0,Imajica,Imajica,eng,4.16,0.005594374942648087
567795,Gary Chapman,1990.0,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,en-US,4.23,0.018231305160860842
568099,David Gemmell,1986.0,Waylander ,"Waylander (The Drenai Saga, #3)",eng,4.26,0.005295369301859757
568236,Barbara W. Tuchman,1978.0,A Distant Mirror: The Calamitous 14th Century,A Distant Mirror:  The Calamitous 14th Century,eng,4.11,0.006609647897021993
568454,"Katsura Hoshino, Mayumi Kobayashi",2004.0,"D.Gray-man, Volume 1","D.Gray-man, Volume 01",eng,4.21,0.006925945326499903
568476,"Beverly Cleary, Tracy Dockray",1950.0,Henry Huggins,"Henry Huggins (Henry Huggins, #1)",eng,3.97,0.006616776984271966
568592,"Yuu Watase, Yuji Oniki",1992.0,ふしぎ遊戯 1,"Fushigi Yûgi: The Mysterious Play, Vol. 1: Priestess",eng,4.08,0.0060193298664442335
568645,Ally Carter,2007.0,Cross My Heart and Hope to Spy,"Cross My Heart and Hope to Spy (Gallagher Girls, #2)",en-US,4.13,0.011827921828670812
569346,"Arina Tanemura, Tomo Kimura",2001.0,満月をさがして 1,"Full Moon o Sagashite, Vol. 1",eng,4.06,0.006245553155031085
569564,William Shakespeare,1623.0,The Complete Works,The Complete Works,eng,4.49,0.008902342732395997
570172,Norman Doidge,2007.0,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,The Brain That Changes Itself: Stories of Personal Triumph from the Frontiers of Brain Science,en-US,4.2,0.006225605427609107
571508,Dean Hughes,1997.0,"Rumors of War (Children of the Promise, Vol 1)","Rumors of War (Children of the Promise, #1)",en-US,4.25,0.004477964745127918
571555,Mary Higgins Clark,1989.0,While My Pretty One Sleeps,While My Pretty One Sleeps,eng,3.88,0.006148920304462318
573201,Robert Ludlum,1988.0,The Icarus Agenda,The Icarus Agenda,en-US,3.93,0.006963500258417553
576666,Helen Hooven Santmyer,1982.0,"""...And Ladies of the Club""",And Ladies of the Club,en-US,4.12,0.0045185506843377745
577283,William Styron,1967.0,The Confessions of Nat Turner,The Confessions of Nat Turner,eng,3.96,0.004810586966242773
579696,"Scott Dikkers, Maria Schneider, John Krewson, Robert Siegel, David Javerbaum, Todd Hanson, Carol Kolb, Mike Loew, Tim Harrod",1998.0,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,Our Dumb Century: The Onion Presents 100 Years of Headlines from America's Finest News Source,eng,4.18,0.004697490082393003
581409,Tomie dePaola,1975.0,Strega Nona,Strega Nona,eng,4.22,0.011442198512185043
581552,Franz Kafka,1919.0,In der Strafkolonie,In the Penal Colony,eng,4.0,0.004243090584011537
582533,Shakti Gawain,1978.0,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,Creative Visualization: Use the Power of Your Imagination to Create What You Want in Your Life,eng,4.13,0.00597769046346883
583924,MaryJanice Davidson,2005.0,Undead and Unappreciated,"Undead and Unappreciated (Undead, #3)",en-US,3.88,0.006020329672092927
584637,"John Stuart Mill, George Sher",1861.0,Utilitarianism,Utilitarianism,eng,3.65,0.005430416819798188
586472,Tom Wolfe,1979.0,The Right Stuff,The Right Stuff,eng,4.23,0.007848118134296846
586516,Stephen Davis,1985.0,Hammer of the Gods,Hammer of the Gods,en-US,3.83,0.004062408791853356
587582,David Eddings,1982.0,Queen of Sorcery,"Queen of Sorcery (The Belgariad, #2)",en-US,4.13,0.009950727859449723
587638,"Michael Chabon, Gary Gianni",2007.0,Gentlemen of the Road,Gentlemen of the Road,eng,3.42,0.004576563790667878
587666,Paulo Coelho,2000.0,Ser Como o Rio que Flui,Like the Flowing River ,eng,3.93,0.005049261623694299
588138,Joseph Campbell,1949.0,The Hero with a Thousand Faces,The Hero With a Thousand Faces,eng,4.24,0.005995953739819173
588234,Leslie Marmon Silko,1977.0,Ceremony,Ceremony,en-US,3.73,0.004813088571698508
588369,Cecelia Ahern,2006.0,A Place Called Here,A Place Called Here,eng,3.66,0.006654720043960094
588747,Mary Elizabeth Braddon,1862.0,Lady Audley's Secret,Lady Audley's Secret,eng,3.73,0.005171160945538405
589979,"Raymond E. Feist, Janny Wurts",1987.0,Daughter of the Empire,"Daughter of the Empire (The Empire Trilogy, #1)",eng,4.24,0.006946914463008812
592089,Suzanne Weyn,2004.0,The Bar Code Tattoo (Point Thriller),"The Bar Code Tattoo (Bar Code, #1)",eng,3.55,0.00530672302265988
592657,James Dickey,1970.0,Deliverance,Deliverance,eng,3.86,0.007014023472044634
595375,Nancy Garden,1982.0,Annie on My Mind,Annie on My Mind,eng,3.97,0.007664079023678884
597790,"J.R.R. Tolkien, Christopher Tolkien, Alan Lee",2007.0,The Children of Húrin,The Children of Húrin,eng,3.94,0.00890774969798566
598117,"William H. Armstrong, James Barkley",1969.0,Sounder,Sounder,en-US,3.96,0.006947780787847008
598159,"Bill Martin Jr., Eric Carle",2003.0,"Panda Bear, Panda Bear, What Do You See?","Panda Bear, Panda Bear, What Do You See?",en-US,4.21,0.007414474943081263
598160,"Bill Martin Jr., Eric Carle",1982.0,"Polar Bear, Polar Bear, What Do You Hear?","Polar Bear, Polar Bear, What Do You Hear?",eng,4.16,0.009439504872073477
599090,"Alan Dean Foster, George Lucas",1976.0,Star Wars: From the Adventures of Luke Skywalker,A New Hope  (Star Wars: Novelizations #4),eng,4.07,0.0046217121996905966
603204,Mark Bittman,1998.0,How to Cook Everything: Simple Recipes for Great Food,How to Cook Everything: Simple Recipes for Great Food,en-US,4.02,0.010283182405153704
603422,Mollie Katzen,1977.0,"The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York","The Moosewood Cookbook: Recipes from Moosewood Restaurant, Ithaca, New York",eng,3.95,0.008319771645061189
603911,Charlie Higson,2005.0,SilverFin,"SilverFin (Young Bond, #1)",eng,3.8,0.004521213877506716
604635,"Erlend Loe, Tor Ketil Solberg",1996.0,Naiv.Super.,Naïve. Super,eng,3.89,0.004163862712125871
604803,Terry Goodkind,2007.0,"Confessor (Sword of Truth, #11)","Confessor (Sword of Truth, #11)",en-US,4.08,0.008715474697935209
605015,Dean Koontz,2009.0,Dean Koontz's Frankenstein: Dead and Alive,"Dead and Alive (Dean Koontz's Frankenstein, #3)",eng,4.01,0.0060608487050102765
606818,"Michael Baigent, Richard Leigh, Henry Lincoln",1982.0,The Holy Blood and the Holy Grail,"Holy Blood, Holy Grail",eng,3.47,0.004117348474170372
607639,Alex Garland,1996.0,The Beach,The Beach,eng,3.91,0.010246536385614747
608216,Paullina Simons,2006.0,"Tatiana and Alexander (The Bronze Horseman, #2)","The Summer Garden (The Bronze Horseman, #3)",eng,4.13,0.005618886289126816
608287,Denis Johnson,1992.0,Jesus' Son: Stories,Jesus' Son,eng,4.15,0.0063533569952329
608474,"Arthur Conan Doyle, Peter Ackroyd, Ed Glinert",1890.0,The Sign of Four,The Sign of Four,eng,3.96,0.011014268623001247
608601,"Donald Hall, Barbara Cooney",1979.0,Ox-Cart Man,Ox-Cart Man (Picture Puffin),eng,4.03,0.004910474254970284
608906,Erin Hunter,2007.0,Firestar's Quest,"Firestar's Quest (Warriors Super Edition, #1)",eng,4.32,0.005444068984867697
609035,"John Foxe, W. Grinton Berry",1563.0,Foxe's Book of Martyrs,Foxe's Book of Martyrs,en-CA,4.25,0.0049304530179728094
609870,"Kim Carpenter, John R. Perry, Krickitt Carpenter",2000.0,The Vow: The Kim and Krickitt Carpenter Story,The Vow: The Kim & Krickitt Carpenter Story,eng,3.77,0.005789119451869997
611298,"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",2007.0,I Am America (And So Can You!),I Am America (And So Can You!),en-US,3.91,0.011936823635388378
612188,"C.G. Jung, Aniela Jaffé, Richard Winston, Clara Winston",1961.0,"Erinnerungen, Träume, Gedanken von C.G. Jung","Memories, Dreams, Reflections",eng,4.19,0.005807284832112301
613283,Jean Sasson,1992.0,Princess: A True Story of Life Behind the Veil in Saudi Arabia ,Princess: A True Story of Life Behind the Veil in Saudi Arabia,en-US,4.0,0.00633739038527343
613991,David Gemmell,1985.0,The King Beyond the Gate,"The King Beyond the Gate (The Drenai Saga, #2)",eng,4.12,0.004320633808006262
615233,Norman Bridwell,1966.0,Clifford's Halloween (Clifford),Clifford's Halloween,eng,4.14,0.004732593302153944
615570,Julia Cameron,1992.0,The Artist's Way: A Spiritual Path to Higher Creativity,The Artist's Way: A Spiritual Path to Higher Creativity,eng,3.89,0.011511247566686866
615921,Eric S. Nylund,2003.0,First Strike,Halo: First Strike,en-GB,4.12,0.004404559771357881
616828,Joseph Conrad,1910.0,Heart of Darkness,Heart of Darkness and The Secret Sharer,eng,3.49,0.005232866891497132
617526,Matthew Reilly,2007.0,The Six Sacred Stones,"The Six Sacred Stones (Jack West Jr, #2)",eng,4.16,0.0058509945295635085
618177,David Gemmell,1984.0,Legend ,"Legend (The Drenai Saga, #1)",en-US,4.25,0.006052567721903928
623976,Brandon Sanderson,2007.0,Alcatraz Versus the Evil Librarians,"Alcatraz Versus the Evil Librarians (Alcatraz, #1)",eng,3.87,0.005199212191799525
625094,"Giuseppe Tomasi di Lampedusa, Archibald Colquhoun",1958.0,Il Gattopardo,The Leopard,eng,3.99,0.004403193098178777
625603,Dan Abnett,2006.0,Horus Rising,Horus Rising,eng,4.17,0.00428496497683527
627206,Betty Edwards,1979.0,Drawing on the Right Side of the Brain,The New Drawing on the Right Side of the Brain,en-US,3.84,0.020925715951281818
627984,David Baldacci,2007.0,Stone Cold,"Stone Cold (Camel Club, #3)",eng,4.11,0.007429071976677129
628139,Nora Roberts,1998.0,Sea Swept,"Sea Swept (Chesapeake Bay Saga, #1)",en-US,4.24,0.009821152787467239
630621,"Greg Pak, Aaron Lopresti, Carlo Pagulayan, Juan Santacruz, Gary Frank, Takeshi Miyazawa",2007.0,Hulk: Planet Hulk,The Incredible Hulk: Planet Hulk,eng,4.23,0.004173007194217823
634407,"Ian Rankin, Mircea Pricăjan",1987.0,Knots & Crosses,"Knots and Crosses (Inspector Rebus, #1)",eng,3.83,0.007229941938080731
634583,"A.P.J. Abdul Kalam, Arun Tiwari",1999.0,Wings of Fire: An Autobiography,Wings of Fire: An Autobiography,en-US,4.19,0.0070037188286661955
635083,Kevin Henkes,1993.0,Owen,Owen,eng,4.25,0.0054709044245562725
639787,Agatha Christie,1923.0,The Murder on the Links,"The Murder on the Links (Hercule Poirot, #2)",eng,3.8,0.006146962361313027
639864,Paramahansa Yogananda,1946.0,Autobiography of a Yogi,Autobiography of a Yogi,en-US,4.22,0.007320666168170346
641604,Seth Godin,2003.0,Purple Cow: Transform Your Business by Being Remarkable,Purple Cow: Transform Your Business by Being Remarkable,eng,3.78,0.007114557539366719
643974,Sue Grafton,1992.0,I is for Innocent,"I is for Innocent (Kinsey Millhone, #9)",en-US,3.9,0.006606611909586538
643988,Sara Paretsky,1982.0,Indemnity Only,"Indemnity Only (V.I. Warshawski, #1)",eng,3.89,0.00489717807649437
644655,Ann Cleeves,2006.0,Raven Black,"Raven Black (Shetland Island, #1)",en-US,3.85,0.004615196318543127
645023,David Eddings,1984.0,Castle of Wizardry,"Castle of Wizardry (The Belgariad, #4)",eng,4.16,0.010473973387926317
645180,Austin Grossman,2007.0,Soon I Will Be Invincible,Soon I Will Be Invincible,eng,3.68,0.004451678394281933
646195,"Dick King-Smith, Maggie Kneen",1983.0,The Sheep-Pig,Babe: The Gallant Pig,eng,4.05,0.0047463505622131665
646462,Anonymous,609.0,القرآن‎‎ [al-Qurʾān],The Qur'an / القرآن الكريم,ara,4.34,0.007982955358863083
648194,Mary Kay Andrews,2004.0,Hissy Fit,Hissy Fit,en-GB,3.96,0.0057370762821498875
653396,Susan  Jeffers,1987.0,Feel The Fear And Do It Anyway: How to Turn Your Fear and Indecision into Confidence and Action,Feel the Fear and Do It Anyway,en-US,4.01,0.006055550180378182
653711,Anne McCaffrey,1982.0,Crystal Singer,"Crystal Singer (Crystal Singer, #1)",en-US,4.07,0.005460810665657509
655601,Robert Muchamore,2006.0,Divine Madness,"Divine Madness (Cherub, #5)",eng,4.17,0.004397722158275728
657034,Chelsea Cain,2007.0,Heartsick,"Heartsick (Archie Sheridan & Gretchen Lowell, #1)",eng,3.92,0.007491461572008093
657371,Nic Sheff,2008.0,Tweak: Growing Up On Methamphetamines,Tweak: Growing Up On Methamphetamines,en-US,3.93,0.0068727317835888604
659388,Richard Russo,1993.0,Nobody's Fool,Nobody's Fool,eng,4.12,0.0060744050786692445
659469,"Chuck Dixon, J.R.R. Tolkien, David Wenzel, Sean Deming",1989.0,The Hobbit,The Hobbit: Graphic Novel,eng,4.48,0.017653390393682716
659546,Jennifer McMahon,2007.0,Promise Not to Tell,Promise Not to Tell,eng,3.62,0.004860374444873949
659612,V.C. Andrews,1984.0,Seeds of Yesterday,"Seeds of Yesterday (Dollanganger, #4)",en-US,3.81,0.007401611161610435
659622,V.C. Andrews,1987.0,Garden of Shadows,"Garden of Shadows (Dollanganger, #5)",eng,3.88,0.006813363566928002
662597,Patricia McCormick,2000.0,Cut,Cut,en-US,3.76,0.009837583213596922
663098,Mike Carey,2006.0,The Devil You Know,"The Devil You Know (Felix Castor, #1)",en-US,3.8,0.00477710705030275
666758,A.W. Tozer,1961.0,The Knowledge of the Holy: The Attributes of God: Their Meaning in the Christian Life,The Knowledge of the Holy,eng,4.37,0.005261733090383529
667234,Dr. Seuss,1958.0,The Cat in the Hat Comes Back,The Cat in the Hat Comes Back,en-US,3.83,0.0066780433476833385
667985,"CLAMP, Shirley Kubo",2001.0,ちょびっツ #1,"Chobits, Vol. 1",eng,4.05,0.00827710121894233
669570,Jessica Day George,2006.0,"Dragon Slippers (Dragon Slippers, #1)","Dragon Slippers (Dragon Slippers, #1)",en-US,4.22,0.006477815694954166
669780,"Tayeb Salih, Denys Johnson-Davies",1966.0,موسم الهجرة إلى الشمال,Season of Migration to the North,eng,3.71,0.0034651444870214543
671724,Conn Iggulden,2004.0,"The Death of Kings (Emperor, #2)","The Death of Kings (Emperor, #2)",eng,4.25,0.004618672599098933
672875,"Thomas Malory, Keith Baines, Robert Graves",1485.0,Le Morte d'Arthur,Le Morte d'Arthur: King Arthur and the Legends of the Round Table,eng,3.92,0.00720548164381207
